방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,브랜드,중분류,소분류,방송날짜,방송월,방송일,방송요일,방송시간,평일/주말,공휴일,계절,방송회차,무이자/일시불,프라임시간,평균기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위),체감온도,비옴,뉴스건수,취급액
2020-06-14 01:00:00,20.0,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형,0,,,,2020-06-14,6,14,6,01:00:00,1,0,여름,3,,0.0,23.3,0.3,1.35,81.5,9.5,24.9,0,,
2020-06-14 01:20:00,20.0,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,래쉬톡,화장품/향수,뷰티소품,2020-06-14,6,14,6,01:20:00,1,0,여름,1,,0.0,23.3,0.3,1.35,81.5,9.5,24.9,0,18.0,875858.7022952836
2020-06-14 01:40:00,15.666666666666664,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,래쉬톡,화장품/향수,뷰티소품,2020-06-14,6,14,6,01:40:00,1,0,여름,2,,0.0,23.3,0.3,1.35,81.5,9.5,24.9,0,18.0,2203043.8182679117
2020-06-14 02:00:00,20.0,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,래쉬톡,화장품/향수,뷰티소품,2020-06-14,6,14,6,02:00:00,1,0,여름,3,,0.0,22.8,0.0,0.45,84.0,9.0,24.8,0,18.0,2337733.097832946
2020-06-14 06:20:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,코몽트,남성의류,티셔츠,2020-06-14,6,14,6,06:20:00,1,0,여름,1,,0.0,21.95000000000001,0.0,1.5499999999999998,94.0,9.5,23.3,0,760.0,11023344.399781281
2020-06-14 06:40:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,코몽트,남성의류,티셔츠,2020-06-14,6,14,6,06:40:00,1,0,여름,2,,0.0,21.95000000000001,0.0,1.5499999999999998,94.0,9.5,23.3,0,760.0,5064603.305746469
2020-06-14 07:00:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,코몽트,남성의류,티셔츠,2020-06-14,6,14,6,07:00:00,1,0,여름,3,,0.0,22.2,0.0,1.65,91.0,8.0,23.5,0,760.0,6817460.159506253
2020-06-14 07:20:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,램프쿡,주방용품/식기,냄비/압력솥,2020-06-14,6,14,6,07:20:00,1,0,여름,1,,0.0,22.2,0.0,1.65,91.0,8.0,23.5,0,11.0,7886168.647624262
2020-06-14 07:40:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,램프쿡,주방용품/식기,냄비/압력솥,2020-06-14,6,14,6,07:40:00,1,0,여름,2,,0.0,22.2,0.0,1.65,91.0,8.0,23.5,0,11.0,9072579.391779594
2020-06-14 08:00:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,램프쿡,주방용품/식기,냄비/압력솥,2020-06-14,6,14,6,08:00:00,1,0,여름,3,,0.0,22.3,0.0,2.25,86.5,9.0,23.4,0,11.0,11430543.843829695
2020-06-14 08:20:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,마르엘라로사티,여성의류,팬츠/데님,2020-06-14,6,14,6,08:20:00,1,0,여름,1,,0.0,22.3,0.0,2.25,86.5,9.0,23.4,0,333.0,16982817.730047643
2020-06-14 08:40:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,마르엘라로사티,여성의류,팬츠/데님,2020-06-14,6,14,6,08:40:00,1,0,여름,2,,0.0,22.3,0.0,2.25,86.5,9.0,23.4,0,333.0,6519136.797479018
2020-06-14 09:00:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,마르엘라로사티,여성의류,팬츠/데님,2020-06-14,6,14,6,09:00:00,1,0,여름,3,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,333.0,9546065.848753413
2020-06-14 09:20:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:20:00,1,0,여름,1,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,6989767.522457648
2020-06-14 09:20:00,20.0,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:20:00,1,0,여름,1,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,5416725.871934151
2020-06-14 09:20:00,20.0,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:20:00,1,0,여름,1,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,5061721.500407756
2020-06-14 09:40:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:40:00,1,0,여름,2,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,11161306.531463375
2020-06-14 09:40:00,20.0,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:40:00,1,0,여름,2,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,7902321.61032631
2020-06-14 09:40:00,20.0,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,09:40:00,1,0,여름,2,,0.0,23.1,0.0,2.0,78.5,9.5,24.4,0,1018.0,7577626.272826792
2020-06-14 10:00:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,10:00:00,1,0,여름,3,,0.0,23.15,0.0,2.1500000000000004,75.0,9.5,24.5,0,1018.0,16878189.19818971
2020-06-14 10:00:00,20.0,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,10:00:00,1,0,여름,3,,0.0,23.15,0.0,2.1500000000000004,75.0,9.5,24.5,0,1018.0,13358151.658476925
2020-06-14 10:00:00,20.0,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,보루네오,침실가구,침대/매트리스,2020-06-14,6,14,6,10:00:00,1,0,여름,3,,0.0,23.15,0.0,2.1500000000000004,75.0,9.5,24.5,0,1018.0,10504043.896337258
2020-06-14 10:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,엘렌실라,화장품/향수,선케어,2020-06-14,6,14,6,10:20:00,1,0,여름,1,,0.0,23.15,0.0,2.1500000000000004,75.0,9.5,24.5,0,51.0,1271878.254536293
2020-06-14 10:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,엘렌실라,화장품/향수,선케어,2020-06-14,6,14,6,10:40:00,1,0,여름,2,,0.0,23.15,0.0,2.1500000000000004,75.0,9.5,24.5,0,51.0,3078192.621046972
2020-06-14 11:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,엘렌실라,화장품/향수,선케어,2020-06-14,6,14,6,11:00:00,1,0,여름,3,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,51.0,3601979.6726052496
2020-06-14 11:20:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:20:00,1,0,여름,1,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,2654420.158242293
2020-06-14 11:20:00,20.0,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:20:00,1,0,여름,1,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,2529866.9586906014
2020-06-14 11:20:00,20.0,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:20:00,1,0,여름,1,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,2533863.7906370275
2020-06-14 11:20:00,20.0,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:20:00,1,0,여름,1,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,4314026.179448484
2020-06-14 11:40:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:40:00,1,0,여름,2,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,4829249.490560791
2020-06-14 11:40:00,20.0,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:40:00,1,0,여름,2,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,4614223.196979373
2020-06-14 11:40:00,20.0,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:40:00,1,0,여름,2,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,4638887.057394311
2020-06-14 11:40:00,20.0,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,11:40:00,1,0,여름,2,,0.0,23.65,0.0,2.3,72.0,9.0,25.0,0,1134.0,7768969.767025023
2020-06-14 12:00:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,12:00:00,1,0,여름,3,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,1134.0,5881138.350179428
2020-06-14 12:00:00,20.0,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,12:00:00,1,0,여름,3,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,1134.0,5509696.590889957
2020-06-14 12:00:00,20.0,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,12:00:00,1,0,여름,3,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,1134.0,5547657.518912989
2020-06-14 12:00:00,20.0,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,캐리어,계절가전,에어컨,2020-06-14,6,14,6,12:00:00,1,0,여름,3,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,1134.0,13033549.179052705
2020-06-14 12:20:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,12:20:00,1,0,여름,1,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,35.0,6037008.593123648
2020-06-14 12:20:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,12:20:00,1,0,여름,1,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,35.0,6522950.709027292
2020-06-14 12:40:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,12:40:00,1,0,여름,2,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,35.0,16044915.133612446
2020-06-14 12:40:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,12:40:00,1,0,여름,2,,0.0,25.75,0.0,2.95,58.0,3.5,27.4,0,35.0,15319294.91035576
2020-06-14 13:00:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,13:00:00,1,0,여름,3,,0.0,27.4,0.0,3.85,49.5,2.0,29.4,0,35.0,24312959.36950831
2020-06-14 13:00:00,20.0,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,쿠쿠,주방가전,전기밥솥,2020-06-14,6,14,6,13:00:00,1,0,여름,3,,0.0,27.4,0.0,3.85,49.5,2.0,29.4,0,35.0,24050140.984963704
2020-06-14 13:20:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,신일,계절가전,선풍기,2020-06-14,6,14,6,13:20:00,1,0,여름,1,,0.0,27.4,0.0,3.85,49.5,2.0,29.4,0,230.0,5026143.301775276
2020-06-14 13:40:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,신일,계절가전,선풍기,2020-06-14,6,14,6,13:40:00,1,0,여름,2,,0.0,27.4,0.0,3.85,49.5,2.0,29.4,0,230.0,6963509.893221415
2020-06-14 14:00:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,신일,계절가전,선풍기,2020-06-14,6,14,6,14:00:00,1,0,여름,3,,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,230.0,11195871.634087177
2020-06-14 14:20:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,6647887.313953847
2020-06-14 14:20:00,20.0,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,6872638.91973423
2020-06-14 14:20:00,20.0,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,6544934.65475198
2020-06-14 14:20:00,20.0,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,7179230.543152937
2020-06-14 14:20:00,20.0,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,6658627.136796732
2020-06-14 14:20:00,20.0,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:20:00,1,0,여름,1,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,6865178.560396811
2020-06-14 14:40:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,9965422.952116024
2020-06-14 14:40:00,20.0,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,10316874.775555205
2020-06-14 14:40:00,20.0,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,9736102.568749653
2020-06-14 14:40:00,20.0,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,8484698.210199594
2020-06-14 14:40:00,20.0,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,무이자,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,7912768.308637926
2020-06-14 14:40:00,20.0,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,14:40:00,1,0,여름,2,일시불,0.0,27.85,0.0,4.85,42.5,0.5,29.9,0,14207.0,9335590.947091838
2020-06-14 15:00:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,무이자,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,12735886.411361493
2020-06-14 15:00:00,20.0,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,일시불,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,12882790.533583421
2020-06-14 15:00:00,20.0,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,무이자,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,12173042.997006288
2020-06-14 15:00:00,20.0,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,일시불,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,13099477.106330622
2020-06-14 15:00:00,20.0,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,무이자,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,11469184.674424496
2020-06-14 15:00:00,20.0,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,삼성,TV/냉장고/세탁기,TV,2020-06-14,6,14,6,15:00:00,1,0,여름,3,일시불,0.0,28.0,0.0,4.6,48.5,0.5,30.1,0,14207.0,14758030.883567402
2020-06-14 15:20:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-14,6,14,6,15:20:00,1,0,여름,1,,1.0,28.0,0.0,4.6,48.5,0.5,30.1,0,6.0,4277022.251912281
2020-06-14 15:40:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-14,6,14,6,15:40:00,1,0,여름,2,,1.0,28.0,0.0,4.6,48.5,0.5,30.1,0,6.0,4953310.20531638
2020-06-14 16:00:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,현대어찬,수산,생선류,2020-06-14,6,14,6,16:00:00,1,0,여름,3,,1.0,27.75,0.0,4.449999999999998,52.5,0.0,29.8,0,6.0,6154585.523942734
2020-06-14 16:20:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,16:20:00,1,0,여름,1,,1.0,27.75,0.0,4.449999999999998,52.5,0.0,29.8,0,59.0,4923704.474218941
2020-06-14 16:20:00,20.0,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,16:20:00,1,0,여름,1,,1.0,27.75,0.0,4.449999999999998,52.5,0.0,29.8,0,59.0,4923704.474218941
2020-06-14 16:40:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,16:40:00,1,0,여름,2,,1.0,27.75,0.0,4.449999999999998,52.5,0.0,29.8,0,59.0,5225636.855033554
2020-06-14 16:40:00,20.0,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,16:40:00,1,0,여름,2,,1.0,27.75,0.0,4.449999999999998,52.5,0.0,29.8,0,59.0,5225636.855033554
2020-06-14 17:00:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,17:00:00,1,0,여름,3,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,59.0,7248373.201988179
2020-06-14 17:00:00,20.0,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,기타_농수축브랜드,축산,오리고기,2020-06-14,6,14,6,17:00:00,1,0,여름,3,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,59.0,7248373.201988179
2020-06-14 17:20:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,17:20:00,1,0,여름,1,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,1974.0,6169823.99095137
2020-06-14 17:20:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,17:20:00,1,0,여름,1,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,1974.0,6169823.99095137
2020-06-14 17:40:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,17:40:00,1,0,여름,2,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,1974.0,5767968.553366075
2020-06-14 17:40:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,17:40:00,1,0,여름,2,,1.0,27.6,0.0,4.2,58.5,1.0,29.6,0,1974.0,5767968.553366075
2020-06-14 18:00:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,18:00:00,1,0,여름,3,,0.0,26.15,0.0,4.4,64.5,1.5,27.8,0,1974.0,8100421.244129307
2020-06-14 18:00:00,20.0,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,팽현숙,가공식품,김치/반찬,2020-06-14,6,14,6,18:00:00,1,0,여름,3,,0.0,26.15,0.0,4.4,64.5,1.5,27.8,0,1974.0,8100421.244129307
2020-06-14 18:20:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,LG,TV/냉장고/세탁기,세탁/건조/스타일러,2020-06-14,6,14,6,18:20:00,1,0,여름,1,,0.0,26.15,0.0,4.4,64.5,1.5,27.8,0,716.0,6771426.169666677
2020-06-14 18:40:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,LG,TV/냉장고/세탁기,세탁/건조/스타일러,2020-06-14,6,14,6,18:40:00,1,0,여름,2,,0.0,26.15,0.0,4.4,64.5,1.5,27.8,0,716.0,9024043.37436235
2020-06-14 19:00:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,LG,TV/냉장고/세탁기,세탁/건조/스타일러,2020-06-14,6,14,6,19:00:00,1,0,여름,3,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,716.0,16945361.78257759
2020-06-14 19:20:00,30.0,100037,200092,프라다 숄더 버킷백,잡화,990000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,11859105.156745132
2020-06-14 19:20:00,30.0,100037,200079,프라다 레터링 카메라백,잡화,1090000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,10803442.54391152
2020-06-14 19:20:00,30.0,100037,200083,프라다 비텔로 삼각로고 크로스백,잡화,1190000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,13113418.015931604
2020-06-14 19:20:00,30.0,100037,200099,프라다 테스토 삼각로고 크로스백,잡화,790000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,9512517.555844733
2020-06-14 19:20:00,30.0,100036,200067,구찌 마이크로씨마 투웨이백,잡화,1790000,구찌,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,9273172.200014373
2020-06-14 19:20:00,30.0,100036,200064,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,750000,구찌,가방/패션잡화,지갑,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,465.0,5111419.812282185
2020-06-14 19:20:00,30.0,100038,200060,구찌 더블G 오버 선글라스,잡화,458000,구찌,가방/패션잡화,패션 ACC,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,98.0,4930339.508764654
2020-06-14 19:20:00,30.0,100037,200059,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,158000,구찌,가방/패션잡화,패션 ACC,2020-06-14,6,14,6,19:20:00,1,0,여름,1,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,98.0,11305000.55807618
2020-06-14 19:50:00,30.0,100037,200092,프라다 숄더 버킷백,잡화,990000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:50:00,1,0,여름,2,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,20067300.539627396
2020-06-14 19:50:00,30.0,100037,200079,프라다 레터링 카메라백,잡화,1090000,프라다,가방/패션잡화,여성가방/핸드백,2020-06-14,6,14,6,19:50:00,1,0,여름,2,,0.0,24.35,0.0,4.5,70.5,0.0,25.6,0,185.0,17729659.029436655
