방송일시,노출(분),상품명,상품군,날짜,시간,방송월,방송요일
2020-05-04 10:20:00,60.0,참존,이미용,2020-05-04,10:20,5,0
2020-05-04 11:20:00,60.0,연세두유,건강기능,2020-05-04,11:20,5,0
2020-05-04 12:20:00,60.0,김영근명인도토리묵,농수축,2020-05-04,12:20,5,0
2020-05-04 13:20:00,60.0,삼성암보험,무형,2020-05-04,13:20,5,0
2020-05-04 14:20:00,60.0,기절이불,침구,2020-05-04,14:20,5,0
2020-05-04 15:20:00,60.0,에어컨,가전,2020-05-04,15:20,5,0
2020-05-04 16:20:00,60.0,CJ 비비고,농수축,2020-05-04,16:20,5,0
2020-05-04 17:20:00,60.0,도가니탕,농수축,2020-05-04,17:20,5,0
2020-05-04 18:20:00,60.0,에버라스트속옷,잡화,2020-05-04,18:20,5,0
2020-05-04 19:20:00,60.0,차콜풋샴푸,이미용,2020-05-04,19:20,5,0
2020-05-04 20:20:00,60.0,보루네오침대,가구,2020-05-04,20:20,5,0
2020-05-04 21:20:00,60.0,완도 활전복,농수축,2020-05-04,21:20,5,0
2020-05-04 22:20:00,60.0,대저토마토,농수축,2020-05-04,22:20,5,0
2020-05-04 23:20:00,60.0,삼성화재,무형,2020-05-04,23:20,5,0
2020-05-05 00:20:00,60.0,넥센타이어,무형,2020-05-05,00:20,5,1
2020-05-05 01:20:00,60.0,CERINI by PAT 남성의류,의류,2020-05-05,01:20,5,1
2020-05-05 06:20:00,60.0,섬유유연제,생활용품,2020-05-05,06:20,5,1
2020-05-05 07:20:00,60.0,델키생선구이오븐,주방,2020-05-05,07:20,5,1
2020-05-05 08:20:00,60.0,프리지아헤어컬러,이미용,2020-05-05,08:20,5,1
2020-05-05 09:20:00,60.0,시스마르스,잡화,2020-05-05,09:20,5,1
2020-05-05 10:20:00,60.0,LG통돌이세탁기,가전,2020-05-05,10:20,5,1
2020-05-05 11:20:00,60.0,오곡누룽지,농수축,2020-05-05,11:20,5,1
2020-05-05 12:20:00,60.0,푸마의류,속옷,2020-05-05,12:20,5,1
2020-05-05 13:20:00,60.0,삼성화재,무형,2020-05-05,13:20,5,1
2020-05-05 14:20:00,60.0,명품잡화,잡화,2020-05-05,14:20,5,1
2020-05-05 15:20:00,60.0,신일,생활용품,2020-05-05,15:20,5,1
2020-05-05 16:20:00,60.0,유귀열갓김치,농수축,2020-05-05,16:20,5,1
2020-05-05 17:20:00,60.0,국내산고등어,농수축,2020-05-05,17:20,5,1
2020-05-05 18:20:00,60.0,완도 활전복,농수축,2020-05-05,18:20,5,1
2020-05-05 19:20:00,60.0,보루네오가구,가구,2020-05-05,19:20,5,1
2020-05-05 20:20:00,60.0,램프쿡,주방,2020-05-05,20:20,5,1
2020-05-05 21:20:00,60.0,손질갑오징어,농수축,2020-05-05,21:20,5,1
2020-05-05 22:20:00,60.0,LGTV,가전,2020-05-05,22:20,5,1
2020-05-05 23:20:00,60.0,DB운전자보험,무형,2020-05-05,23:20,5,1
2020-05-06 00:20:00,60.0,지베르니,의류,2020-05-06,00:20,5,2
2020-05-06 01:20:00,60.0,마르시끄속눈썹드라이기,이미용,2020-05-06,01:20,5,2
2020-05-06 06:20:00,60.0,잭필드,의류,2020-05-06,06:20,5,2
2020-05-06 07:20:00,60.0,어성초샴푸,이미용,2020-05-06,07:20,5,2
2020-05-06 08:20:00,60.0,엔엔에프 패션,의류,2020-05-06,08:20,5,2
2020-05-06 09:20:00,60.0,삼육두유세트,건강기능,2020-05-06,09:20,5,2
2020-05-06 10:20:00,60.0,해피콜후라이팬,주방,2020-05-06,10:20,5,2
2020-05-06 11:20:00,60.0,배윤자소곱창전골,농수축,2020-05-06,11:20,5,2
2020-05-06 12:20:00,60.0,샤워기,생활용품,2020-05-06,12:20,5,2
2020-05-06 13:20:00,60.0,레이프릴속옷,속옷,2020-05-06,13:20,5,2
2020-05-06 14:20:00,60.0,니봇로봇청소기,생활용품,2020-05-06,14:20,5,2
2020-05-06 15:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-05-06,15:20,5,2
2020-05-06 16:20:00,60.0,프리모폴딩선반,생활용품,2020-05-06,16:20,5,2
2020-05-06 17:20:00,60.0,오세득갈비탕,농수축,2020-05-06,17:20,5,2
2020-05-06 18:20:00,60.0,에버라스트속옷,잡화,2020-05-06,18:20,5,2
2020-05-06 19:20:00,60.0,현대정수기,무형,2020-05-06,19:20,5,2
2020-05-06 20:20:00,60.0,대저토마토,농수축,2020-05-06,20:20,5,2
2020-05-06 21:20:00,60.0,완도 활전복,농수축,2020-05-06,21:20,5,2
2020-05-06 22:20:00,60.0,LG냉장고,가전,2020-05-06,22:20,5,2
2020-05-06 23:20:00,60.0,영산포 숙성 홍어회,농수축,2020-05-06,23:20,5,2
2020-05-07 00:20:00,60.0,넥센타이어,무형,2020-05-07,00:20,5,3
2020-05-07 01:20:00,40.0,선일금고,생활용품,2020-05-07,01:20,5,3
2020-05-07 06:20:00,60.0,엔엔에프 팬츠,의류,2020-05-07,06:20,5,3
2020-05-07 07:20:00,60.0,마르엘라로사티,의류,2020-05-07,07:20,5,3
2020-05-07 08:20:00,60.0,레이프릴속옷,속옷,2020-05-07,08:20,5,3
2020-05-07 09:20:00,60.0,셀렉프로,주방,2020-05-07,09:20,5,3
2020-05-07 10:20:00,60.0,선스틱,이미용,2020-05-07,10:20,5,3
2020-05-07 11:20:00,60.0,반건조가자미,농수축,2020-05-07,11:20,5,3
2020-05-07 12:20:00,60.0,삼성암보험,무형,2020-05-07,12:20,5,3
2020-05-07 13:20:00,60.0,마르조,의류,2020-05-07,13:20,5,3
2020-05-07 14:20:00,60.0,참존,이미용,2020-05-07,14:20,5,3
2020-05-07 15:20:00,60.0,삼성 청소기,가전,2020-05-07,15:20,5,3
2020-05-07 16:20:00,60.0,멋진밥상 흥양농협쌀,농수축,2020-05-07,16:20,5,3
2020-05-07 17:20:00,60.0,들깨탕,농수축,2020-05-07,17:20,5,3
2020-05-07 18:20:00,60.0,DB운전자보험,무형,2020-05-07,18:20,5,3
2020-05-07 19:20:00,60.0,린나이가스레인지,주방,2020-05-07,19:20,5,3
2020-05-07 20:20:00,60.0,에지리프라이팬,주방,2020-05-07,20:20,5,3
2020-05-07 21:20:00,60.0,송도순김치,주방,2020-05-07,21:20,5,3
2020-05-07 22:20:00,60.0,손질문어,농수축,2020-05-07,22:20,5,3
2020-05-07 23:20:00,60.0,보루네오침대,가구,2020-05-07,23:20,5,3
2020-05-08 00:20:00,60.0,마르조,의류,2020-05-08,00:20,5,4
2020-05-08 01:20:00,60.0,뉴웨이브러쉬,이미용,2020-05-08,01:20,5,4
2020-05-08 06:20:00,60.0,보몽드침구,침구,2020-05-08,06:20,5,4
2020-05-08 07:20:00,60.0,시스마르스,잡화,2020-05-08,07:20,5,4
2020-05-08 08:20:00,60.0,한일믹서기,주방,2020-05-08,08:20,5,4
2020-05-08 09:20:00,60.0,아키속옷,속옷,2020-05-08,09:20,5,4
2020-05-08 10:20:00,60.0,캐리어어어컨,가전,2020-05-08,10:20,5,4
2020-05-08 11:20:00,60.0,유귀열갓김치,농수축,2020-05-08,11:20,5,4
2020-05-08 12:20:00,60.0,샤워기,생활용품,2020-05-08,12:20,5,4
2020-05-08 13:20:00,60.0,AIG보험,무형,2020-05-08,13:20,5,4
2020-05-08 14:20:00,60.0,오렐리안,의류,2020-05-08,14:20,5,4
2020-05-08 15:20:00,60.0,큐브초음파세척기,생활용품,2020-05-08,15:20,5,4
2020-05-08 16:20:00,60.0,제주수산물세트,농수축,2020-05-08,16:20,5,4
2020-05-08 17:20:00,60.0,재첩국,농수축,2020-05-08,17:20,5,4
2020-05-08 18:20:00,60.0,프로스펙스 속옷,속옷,2020-05-08,18:20,5,4
2020-05-08 19:20:00,60.0,연세두유,건강기능,2020-05-08,19:20,5,4
2020-05-08 20:20:00,60.0,삼성TV,가전,2020-05-08,20:20,5,4
2020-05-08 21:20:00,60.0,완도 활전복,농수축,2020-05-08,21:20,5,4
2020-05-08 22:20:00,60.0,쿠쿠 압력밥솥,주방,2020-05-08,22:20,5,4
2020-05-08 23:20:00,60.0,삼성화재,무형,2020-05-08,23:20,5,4
2020-05-09 00:20:00,60.0,임화자육포,농수축,2020-05-09,00:20,5,5
2020-05-09 01:20:00,40.0,임페리얼하의,의류,2020-05-09,01:20,5,5
2020-05-09 06:20:00,60.0,프리모폴딩선반,생활용품,2020-05-09,06:20,5,5
2020-05-09 07:20:00,60.0,마르엘라로사티,의류,2020-05-09,07:20,5,5
2020-05-09 08:20:00,60.0,파뷔에 후라이팬,주방,2020-05-09,08:20,5,5
2020-05-09 09:20:00,60.0,시스마르스,잡화,2020-05-09,09:20,5,5
2020-05-09 10:20:00,60.0,에버홈다지기,주방,2020-05-09,10:20,5,5
2020-05-09 11:20:00,60.0,엔엔에프 팬츠,의류,2020-05-09,11:20,5,5
2020-05-09 12:20:00,60.0,LG냉장고,가전,2020-05-09,12:20,5,5
2020-05-09 13:20:00,60.0,셀럽염색제,이미용,2020-05-09,13:20,5,5
2020-05-09 14:20:00,60.0,에어컨,가전,2020-05-09,14:20,5,5
2020-05-09 15:20:00,60.0,명품잡화,잡화,2020-05-09,15:20,5,5
2020-05-09 16:20:00,60.0,영광 모시떡,농수축,2020-05-09,16:20,5,5
2020-05-09 17:20:00,40.0,도가니탕,농수축,2020-05-09,17:20,5,5
2020-05-09 18:00:00,20.0,정보방송,무형,2020-05-09,18:00,5,5
2020-05-09 18:20:00,60.0,프리드라이프,무형,2020-05-09,18:20,5,5
2020-05-09 19:20:00,60.0,참존,이미용,2020-05-09,19:20,5,5
2020-05-09 20:20:00,60.0,매직쉐프전자레인지,주방,2020-05-09,20:20,5,5
2020-05-09 21:20:00,60.0,이종임김치,농수축,2020-05-09,21:20,5,5
2020-05-09 22:20:00,60.0,LGTV,가전,2020-05-09,22:20,5,5
2020-05-09 23:20:00,60.0,손질문어,농수축,2020-05-09,23:20,5,5
2020-05-10 00:20:00,60.0,CERINI by PAT 남성상의,의류,2020-05-10,00:20,5,6
2020-05-10 01:20:00,60.0,라쉬반,속옷,2020-05-10,01:20,5,6
2020-05-10 06:20:00,60.0,신일미니밥솥,생활용품,2020-05-10,06:20,5,6
2020-05-10 07:20:00,60.0,석류즙,건강기능,2020-05-10,07:20,5,6
2020-05-10 08:20:00,60.0,섬유유연제,생활용품,2020-05-10,08:20,5,6
2020-05-10 09:20:00,60.0,선스틱,이미용,2020-05-10,09:20,5,6
2020-05-10 10:20:00,60.0,캐리어에어컨,가전,2020-05-10,10:20,5,6
2020-05-10 11:20:00,60.0,연세두유,건강기능,2020-05-10,11:20,5,6
2020-05-10 12:20:00,60.0,명품잡화,잡화,2020-05-10,12:20,5,6
2020-05-10 13:20:00,60.0,레이프릴속옷,속옷,2020-05-10,13:20,5,6
2020-05-10 14:20:00,60.0,쿠쿠 압력밥솥,주방,2020-05-10,14:20,5,6
2020-05-10 15:20:00,60.0,한일믹서기,주방,2020-05-10,15:20,5,6
2020-05-10 16:20:00,60.0,완도 활전복,농수축,2020-05-10,16:20,5,6
2020-05-10 17:20:00,60.0,에버라스트속옷,잡화,2020-05-10,17:20,5,6
2020-05-10 18:20:00,60.0,LG통돌이세탁기,가전,2020-05-10,18:20,5,6
2020-05-10 19:20:00,60.0,보루네오침대,가구,2020-05-10,19:20,5,6
2020-05-10 20:20:00,60.0,보닌남성기초,이미용,2020-05-10,20:20,5,6
2020-05-10 21:20:00,60.0,국내산참조기,농수축,2020-05-10,21:20,5,6
2020-05-10 22:20:00,60.0,LG냉장고,가전,2020-05-10,22:20,5,6
2020-05-10 23:20:00,60.0,선일금고,생활용품,2020-05-10,23:20,5,6
2020-05-11 00:20:00,60.0,삼성암보험,무형,2020-05-11,00:20,5,0
2020-05-11 01:20:00,40.0,샤워기,생활용품,2020-05-11,01:20,5,0
2020-05-11 06:20:00,60.0,레노마양우산,잡화,2020-05-11,06:20,5,0
2020-05-11 07:20:00,60.0,시스마르스,잡화,2020-05-11,07:20,5,0
2020-05-11 08:20:00,60.0,아키속옷,속옷,2020-05-11,08:20,5,0
2020-05-11 09:20:00,60.0,프리지아헤어컬러,이미용,2020-05-11,09:20,5,0
2020-05-11 10:20:00,60.0,엔엔에프 팬츠,의류,2020-05-11,10:20,5,0
2020-05-11 11:20:00,60.0,주원산 훈제오리,농수축,2020-05-11,11:20,5,0
2020-05-11 12:20:00,60.0,멍게,농수축,2020-05-11,12:20,5,0
2020-05-11 13:20:00,60.0,삼성암보험,무형,2020-05-11,13:20,5,0
2020-05-11 14:20:00,60.0,리복,속옷,2020-05-11,14:20,5,0
2020-05-11 15:20:00,60.0,뱅네프비누,이미용,2020-05-11,15:20,5,0
2020-05-11 16:20:00,60.0,손질문어,농수축,2020-05-11,16:20,5,0
2020-05-11 17:20:00,60.0,재첩국,농수축,2020-05-11,17:20,5,0
2020-05-11 18:20:00,60.0,DB운전자보험,무형,2020-05-11,18:20,5,0
2020-05-11 19:20:00,60.0,청소기,가전,2020-05-11,19:20,5,0
2020-05-11 20:20:00,60.0,쿠쿠 압력밥솥,주방,2020-05-11,20:20,5,0
2020-05-11 21:20:00,60.0,삼성TV,가전,2020-05-11,21:20,5,0
2020-05-11 22:20:00,60.0,완도 활전복,농수축,2020-05-11,22:20,5,0
2020-05-11 23:20:00,60.0,휴대폰,무형,2020-05-11,23:20,5,0
2020-05-12 00:20:00,60.0,예쎄패션,의류,2020-05-12,00:20,5,1
2020-05-12 01:20:00,40.0,예다함상조,무형,2020-05-12,01:20,5,1
2020-05-12 06:20:00,60.0,레이프릴속옷,속옷,2020-05-12,06:20,5,1
2020-05-12 07:20:00,60.0,크리스티나앤코,의류,2020-05-12,07:20,5,1
2020-05-12 08:20:00,60.0,참존,이미용,2020-05-12,08:20,5,1
2020-05-12 09:20:00,60.0,고수록모시떡,농수축,2020-05-12,09:20,5,1
2020-05-12 10:20:00,60.0,DB운전자보험,무형,2020-05-12,10:20,5,1
2020-05-12 11:20:00,60.0,한일믹서기,주방,2020-05-12,11:20,5,1
2020-05-12 12:20:00,60.0,공기정화식물,농수축,2020-05-12,12:20,5,1
2020-05-12 13:20:00,60.0,선스틱,이미용,2020-05-12,13:20,5,1
2020-05-12 14:20:00,60.0,오모떼브라,속옷,2020-05-12,14:20,5,1
2020-05-12 15:20:00,60.0,에어컨,가전,2020-05-12,15:20,5,1
2020-05-12 16:20:00,60.0,장어구이,농수축,2020-05-12,16:20,5,1
2020-05-12 17:20:00,60.0,CJ 비비고,농수축,2020-05-12,17:20,5,1
2020-05-12 18:20:00,60.0,삼성화재,무형,2020-05-12,18:20,5,1
2020-05-12 19:20:00,60.0,헤드남자속옷,속옷,2020-05-12,19:20,5,1
2020-05-12 20:20:00,60.0,국내산참조기,농수축,2020-05-12,20:20,5,1
2020-05-12 21:20:00,60.0,하림닭발,농수축,2020-05-12,21:20,5,1
2020-05-12 22:20:00,60.0,LGTV,가전,2020-05-12,22:20,5,1
2020-05-12 23:20:00,60.0,캐리어에어컨,가전,2020-05-12,23:20,5,1
2020-05-13 00:20:00,60.0,소화기,생활용품,2020-05-13,00:20,5,2
2020-05-13 01:20:00,40.0,논슬립 옷걸이,생활용품,2020-05-13,01:20,5,2
2020-05-13 06:20:00,60.0,코펜하겐럭스하의,의류,2020-05-13,06:20,5,2
2020-05-13 07:20:00,60.0,어성초샴푸,이미용,2020-05-13,07:20,5,2
2020-05-13 08:20:00,60.0,신일믹서기,주방,2020-05-13,08:20,5,2
2020-05-13 09:20:00,60.0,올리고그릴,주방,2020-05-13,09:20,5,2
2020-05-13 10:20:00,60.0,쿠미투니카팬티,속옷,2020-05-13,10:20,5,2
2020-05-13 11:20:00,60.0,노르웨이고등어,농수축,2020-05-13,11:20,5,2
2020-05-13 12:20:00,60.0,월드컵슈즈,잡화,2020-05-13,12:20,5,2
2020-05-13 13:20:00,60.0,삼성화재,무형,2020-05-13,13:20,5,2
2020-05-13 14:20:00,60.0,민물장어,농수축,2020-05-13,14:20,5,2
2020-05-13 15:20:00,60.0,명품잡화,잡화,2020-05-13,15:20,5,2
2020-05-13 16:20:00,60.0,유귀열갓김치,농수축,2020-05-13,16:20,5,2
2020-05-13 17:20:00,60.0,손질 토막갈치,농수축,2020-05-13,17:20,5,2
2020-05-13 18:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-05-13,18:20,5,2
2020-05-13 19:20:00,60.0,에지리프라이팬,주방,2020-05-13,19:20,5,2
2020-05-13 20:20:00,60.0,이종임김치,농수축,2020-05-13,20:20,5,2
2020-05-13 21:20:00,60.0,완도 활전복,농수축,2020-05-13,21:20,5,2
2020-05-13 22:20:00,60.0,연세두유,건강기능,2020-05-13,22:20,5,2
2020-05-13 23:20:00,60.0,DB운전자보험,무형,2020-05-13,23:20,5,2
2020-05-14 00:20:00,60.0,지베르니,의류,2020-05-14,00:20,5,3
2020-05-14 01:20:00,40.0,이동수골프,의류,2020-05-14,01:20,5,3
2020-05-14 06:20:00,60.0,실크트리속옷,속옷,2020-05-14,06:20,5,3
2020-05-14 07:20:00,60.0,농협 안심벌꿀,농수축,2020-05-14,07:20,5,3
2020-05-14 08:20:00,60.0,엔엔에프 패션,의류,2020-05-14,08:20,5,3
2020-05-14 09:20:00,60.0,AXA운전자보험,무형,2020-05-14,09:20,5,3
2020-05-14 10:20:00,60.0,시스마르스,잡화,2020-05-14,10:20,5,3
2020-05-14 11:20:00,60.0,김영근명인도토리묵,농수축,2020-05-14,11:20,5,3
2020-05-14 12:20:00,60.0,발레리속옷,속옷,2020-05-14,12:20,5,3
2020-05-14 13:20:00,60.0,명품잡화,잡화,2020-05-14,13:20,5,3
2020-05-14 14:20:00,60.0,바비리스,이미용,2020-05-14,14:20,5,3
2020-05-14 15:20:00,60.0,신일,생활용품,2020-05-14,15:20,5,3
2020-05-14 16:20:00,60.0,린나이가스레인지,주방,2020-05-14,16:20,5,3
2020-05-14 17:20:00,60.0,DB암보험,무형,2020-05-14,17:20,5,3
2020-05-14 18:20:00,60.0,손질새꼬막,농수축,2020-05-14,18:20,5,3
2020-05-14 19:20:00,60.0,도가니탕,농수축,2020-05-14,19:20,5,3
2020-05-14 20:20:00,60.0,캐리어에어컨,가전,2020-05-14,20:20,5,3
2020-05-14 21:20:00,60.0,해남고구마,농수축,2020-05-14,21:20,5,3
2020-05-14 22:20:00,60.0,삼성TV,가전,2020-05-14,22:20,5,3
2020-05-14 23:20:00,60.0,보루네오침대,가구,2020-05-14,23:20,5,3
2020-05-15 00:20:00,60.0,샤워기,생활용품,2020-05-15,00:20,5,4
2020-05-15 01:20:00,40.0,마르조,의류,2020-05-15,01:20,5,4
2020-05-15 06:20:00,60.0,크리스티나앤코상의,의류,2020-05-15,06:20,5,4
2020-05-15 07:20:00,60.0,석류즙,건강기능,2020-05-15,07:20,5,4
2020-05-15 08:20:00,60.0,쿠미투니카쉐이퍼,속옷,2020-05-15,08:20,5,4
2020-05-15 09:20:00,60.0,엔엔에프 팬츠,의류,2020-05-15,09:20,5,4
2020-05-15 10:20:00,60.0,드립커피,농수축,2020-05-15,10:20,5,4
2020-05-15 11:20:00,60.0,유귀열갓김치,농수축,2020-05-15,11:20,5,4
2020-05-15 12:20:00,60.0,DB암보험,무형,2020-05-15,12:20,5,4
2020-05-15 13:20:00,60.0,시스마르스,잡화,2020-05-15,13:20,5,4
2020-05-15 14:20:00,60.0,프리모폴딩선반,생활용품,2020-05-15,14:20,5,4
2020-05-15 15:20:00,60.0,명품잡화,잡화,2020-05-15,15:20,5,4
2020-05-15 16:20:00,60.0,제주수산물세트,농수축,2020-05-15,16:20,5,4
2020-05-15 17:20:00,60.0,유귀열삼계탕,농수축,2020-05-15,17:20,5,4
2020-05-15 18:20:00,60.0,완도 활전복,농수축,2020-05-15,18:20,5,4
2020-05-15 19:20:00,60.0,보닌남성기초,이미용,2020-05-15,19:20,5,4
2020-05-15 20:20:00,60.0,LGTV,가전,2020-05-15,20:20,5,4
2020-05-15 21:20:00,60.0,LG냉장고,가전,2020-05-15,21:20,5,4
2020-05-15 22:20:00,60.0,삼성화재,무형,2020-05-15,22:20,5,4
2020-05-15 23:20:00,60.0,아이러너렌탈,무형,2020-05-15,23:20,5,4
2020-05-16 00:20:00,60.0,모공관리기,이미용,2020-05-16,00:20,5,5
2020-05-16 01:20:00,40.0,마르조,의류,2020-05-16,01:20,5,5
2020-05-16 06:20:00,60.0,코몽트상의,의류,2020-05-16,06:20,5,5
2020-05-16 07:20:00,60.0,선글라스,생활용품,2020-05-16,07:20,5,5
2020-05-16 08:20:00,60.0,삼육두유세트,건강기능,2020-05-16,08:20,5,5
2020-05-16 09:20:00,60.0,쿠쿠 압력밥솥,주방,2020-05-16,09:20,5,5
2020-05-16 10:20:00,60.0,삼성TV,가전,2020-05-16,10:20,5,5
2020-05-16 11:20:00,60.0,한일믹서기,주방,2020-05-16,11:20,5,5
2020-05-16 12:20:00,60.0,LG샤프란,생활용품,2020-05-16,12:20,5,5
2020-05-16 13:20:00,60.0,명품잡화,잡화,2020-05-16,13:20,5,5
2020-05-16 14:20:00,60.0,매직쉐프전자레인지,주방,2020-05-16,14:20,5,5
2020-05-16 15:20:00,60.0,대우에어컨,가전,2020-05-16,15:20,5,5
2020-05-16 16:20:00,60.0,더덕무침,농수축,2020-05-16,16:20,5,5
2020-05-16 17:20:00,40.0,AXA운전자보험,무형,2020-05-16,17:20,5,5
2020-05-16 18:00:00,20.0,정보방송,무형,2020-05-16,18:00,5,5
2020-05-16 18:20:00,60.0,LG세탁기,가전,2020-05-16,18:20,5,5
2020-05-16 19:20:00,60.0,보루네오가구,가구,2020-05-16,19:20,5,5
2020-05-16 20:20:00,60.0,에버라스트속옷,잡화,2020-05-16,20:20,5,5
2020-05-16 21:20:00,60.0,손질갑오징어,농수축,2020-05-16,21:20,5,5
2020-05-16 22:20:00,60.0,LG냉장고,가전,2020-05-16,22:20,5,5
2020-05-16 23:20:00,60.0,연세두유,건강기능,2020-05-16,23:20,5,5
2020-05-17 00:20:00,60.0,넥센타이어,무형,2020-05-17,00:20,5,6
2020-05-17 01:20:00,60.0,끌레드벨리프팅팩,이미용,2020-05-17,01:20,5,6
2020-05-17 06:20:00,60.0,프로월드컵,잡화,2020-05-17,06:20,5,6
2020-05-17 07:20:00,60.0,파뷔에도마,주방,2020-05-17,07:20,5,6
2020-05-17 08:20:00,60.0,셀럽염색제,이미용,2020-05-17,08:20,5,6
2020-05-17 09:20:00,60.0,보루네오침대,가구,2020-05-17,09:20,5,6
2020-05-17 10:20:00,60.0,엔엔에프 패션,의류,2020-05-17,10:20,5,6
2020-05-17 11:20:00,60.0,에지리프라이팬,주방,2020-05-17,11:20,5,6
2020-05-17 12:20:00,60.0,푸마의류,속옷,2020-05-17,12:20,5,6
2020-05-17 13:20:00,60.0,LG냉장고,가전,2020-05-17,13:20,5,6
2020-05-17 14:20:00,60.0,캐리어에어컨,가전,2020-05-17,14:20,5,6
2020-05-17 15:20:00,60.0,안동간고등어,농수축,2020-05-17,15:20,5,6
2020-05-17 16:20:00,60.0,이종임김치,농수축,2020-05-17,16:20,5,6
2020-05-17 17:20:00,60.0,영광 모시떡,농수축,2020-05-17,17:20,5,6
2020-05-17 18:20:00,60.0,램프쿡,주방,2020-05-17,18:20,5,6
2020-05-17 19:20:00,60.0,에버홈다지기,주방,2020-05-17,19:20,5,6
2020-05-17 20:20:00,60.0,참존,이미용,2020-05-17,20:20,5,6
2020-05-17 21:20:00,60.0,LGTV,가전,2020-05-17,21:20,5,6
2020-05-17 22:20:00,60.0,손질통오징어,농수축,2020-05-17,22:20,5,6
2020-05-17 23:20:00,60.0,현대해상운전자보험,무형,2020-05-17,23:20,5,6
2020-05-18 00:20:00,60.0,쥐포,농수축,2020-05-18,00:20,5,0
2020-05-18 01:20:00,60.0,닥터관절치료기,생활용품,2020-05-18,01:20,5,0
2020-05-18 06:20:00,60.0,마르조,의류,2020-05-18,06:20,5,0
2020-05-18 07:20:00,60.0,농협 안심벌꿀,농수축,2020-05-18,07:20,5,0
2020-05-18 08:20:00,60.0,어성초샴푸,이미용,2020-05-18,08:20,5,0
2020-05-18 09:20:00,60.0,엔엔에프 팬츠,의류,2020-05-18,09:20,5,0
2020-05-18 10:20:00,60.0,에버홈다지기,주방,2020-05-18,10:20,5,0
2020-05-18 11:20:00,60.0,연세두유,건강기능,2020-05-18,11:20,5,0
2020-05-18 12:20:00,60.0,마르조,의류,2020-05-18,12:20,5,0
2020-05-18 13:20:00,60.0,참존,이미용,2020-05-18,13:20,5,0
2020-05-18 14:20:00,60.0,LG샤프란,생활용품,2020-05-18,14:20,5,0
2020-05-18 15:20:00,60.0,현대해상운전자보험,무형,2020-05-18,15:20,5,0
2020-05-18 16:20:00,60.0,한일믹서기,주방,2020-05-18,16:20,5,0
2020-05-18 17:20:00,60.0,쥐포,농수축,2020-05-18,17:20,5,0
2020-05-18 18:20:00,60.0,유귀열갓김치,농수축,2020-05-18,18:20,5,0
2020-05-18 19:20:00,60.0,에버라스트속옷,잡화,2020-05-18,19:20,5,0
2020-05-18 20:20:00,60.0,삼성TV,가전,2020-05-18,20:20,5,0
2020-05-18 21:20:00,60.0,완도 활전복,농수축,2020-05-18,21:20,5,0
2020-05-18 22:20:00,60.0,보루네오침대,가구,2020-05-18,22:20,5,0
2020-05-18 23:20:00,60.0,현대정수기,무형,2020-05-18,23:20,5,0
2020-05-19 00:20:00,60.0,선일금고,생활용품,2020-05-19,00:20,5,1
2020-05-19 01:20:00,40.0,예쎄패션,의류,2020-05-19,01:20,5,1
2020-05-19 06:20:00,60.0,시스마르스,잡화,2020-05-19,06:20,5,1
2020-05-19 07:20:00,60.0,셀럽염색제,이미용,2020-05-19,07:20,5,1
2020-05-19 08:20:00,60.0,아키속옷,속옷,2020-05-19,08:20,5,1
2020-05-19 09:20:00,60.0,올리고그릴,주방,2020-05-19,09:20,5,1
2020-05-19 10:20:00,60.0,이종임김치,농수축,2020-05-19,10:20,5,1
2020-05-19 11:20:00,60.0,주원산 훈제오리,농수축,2020-05-19,11:20,5,1
2020-05-19 12:20:00,60.0,삼성암보험,무형,2020-05-19,12:20,5,1
2020-05-19 13:20:00,60.0,샤워기,생활용품,2020-05-19,13:20,5,1
2020-05-19 14:20:00,60.0,월드컵슈즈,잡화,2020-05-19,14:20,5,1
2020-05-19 15:20:00,60.0,엔엔에프 팬츠,의류,2020-05-19,15:20,5,1
2020-05-19 16:20:00,60.0,린나이가스레인지,주방,2020-05-19,16:20,5,1
2020-05-19 17:20:00,60.0,노르웨이고등어,농수축,2020-05-19,17:20,5,1
2020-05-19 18:20:00,60.0,다시팩,농수축,2020-05-19,18:20,5,1
2020-05-19 19:20:00,60.0,보닌남성기초,이미용,2020-05-19,19:20,5,1
2020-05-19 20:20:00,60.0,에지리프라이팬,주방,2020-05-19,20:20,5,1
2020-05-19 21:20:00,60.0,쿠쿠 압력밥솥,주방,2020-05-19,21:20,5,1
2020-05-19 22:20:00,60.0,LG냉장고,가전,2020-05-19,22:20,5,1
2020-05-19 23:20:00,60.0,DB운전자보험,무형,2020-05-19,23:20,5,1
2020-05-20 00:20:00,60.0,디비노선글라스,생활용품,2020-05-20,00:20,5,2
2020-05-20 01:20:00,60.0,엔엔에프 팬츠,의류,2020-05-20,01:20,5,2
2020-05-20 06:40:00,40.0,섬유유연제,생활용품,2020-05-20,06:40,5,2
2020-05-20 07:20:00,60.0,마르엘라로사티,의류,2020-05-20,07:20,5,2
2020-05-20 08:20:00,60.0,시스마르스,잡화,2020-05-20,08:20,5,2
2020-05-20 09:20:00,60.0,선스틱,이미용,2020-05-20,09:20,5,2
2020-05-20 10:20:00,60.0,프리모폴딩선반,생활용품,2020-05-20,10:20,5,2
