,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
1271,2020-06-13 18:40:00,20.0,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,369000,4496420.92931359
1272,2020-06-13 19:00:00,20.0,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,369000,7224038.712290352
1273,2020-06-13 19:20:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,6206846.711609381
1274,2020-06-13 19:40:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,12394605.174234126
1275,2020-06-13 20:00:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,15804391.037053945
1276,2020-06-13 20:20:00,30.0,100038,200063,구찌 더블G 오버 선글라스,잡화,458000,4969143.501708208
1277,2020-06-13 20:20:00,,100036,200058,구찌 GG 울 실크 스카프,잡화,390000,5593903.309655396
1278,2020-06-13 20:20:00,,100037,200096,프라다 탑핸들 토트 숄더백,잡화,1330000,13964306.924100813
1279,2020-06-13 20:20:00,,100037,200079,프라다 레터링 카메라백,잡화,1090000,12856247.197030494
1280,2020-06-13 20:20:00,,100037,200099,프라다 테스토 삼각로고 크로스백,잡화,790000,9522264.16772697
1281,2020-06-13 20:20:00,,100039,200071,버버리 밀덴홀 체인 크로스백 미듐,잡화,1480000,12820988.129419172
1282,2020-06-13 20:20:00,,100036,200066,구찌 마이크로씨마 투웨이백,잡화,1790000,10402392.656512143
1283,2020-06-13 20:20:00,,100036,200064,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,750000,5251400.8818041
1284,2020-06-13 20:50:00,30.0,100038,200063,구찌 더블G 오버 선글라스,잡화,458000,11737281.85435238
1285,2020-06-13 20:50:00,,100036,200058,구찌 GG 울 실크 스카프,잡화,390000,15221767.949077
1286,2020-06-13 20:50:00,,100037,200096,프라다 탑핸들 토트 숄더백,잡화,1330000,25003777.509050317
1287,2020-06-13 20:50:00,,100037,200079,프라다 레터링 카메라백,잡화,1090000,19404264.34810886
1288,2020-06-13 20:50:00,,100037,200099,프라다 테스토 삼각로고 크로스백,잡화,790000,16481602.840799022
1289,2020-06-13 20:50:00,,100039,200071,버버리 밀덴홀 체인 크로스백 미듐,잡화,1480000,23187633.496010862
1290,2020-06-13 20:50:00,,100036,200066,구찌 마이크로씨마 투웨이백,잡화,1790000,19152549.714764655
1291,2020-06-13 20:50:00,,100036,200064,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,750000,11614058.287945883
1292,2020-06-13 21:20:00,20.0,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,2490000,4905505.91689241
1293,2020-06-13 21:20:00,,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,1740000,5137813.205362862
1294,2020-06-13 21:20:00,,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,1340000,5802761.809184649
1295,2020-06-13 21:40:00,20.0,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,2490000,5781956.971069717
1296,2020-06-13 21:40:00,,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,1740000,9918997.56044165
1297,2020-06-13 21:40:00,,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,1340000,7495191.088662348
1298,2020-06-13 22:00:00,20.0,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전,2490000,6795233.768957726
1299,2020-06-13 22:00:00,,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전,1740000,8565251.971204698
1300,2020-06-13 22:00:00,,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전,1340000,10280038.836979628
1301,2020-06-13 22:20:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,6252124.833341611
1302,2020-06-13 22:20:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,6761601.953309846
1303,2020-06-13 22:40:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,8687469.811656192
1304,2020-06-13 22:40:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,9986449.418978188
1305,2020-06-13 23:00:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,15196655.534735193
1306,2020-06-13 23:00:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,14841842.66847384
1307,2020-06-13 23:20:00,60.0,100554,201641,DB손해보험 참좋은운전자보험(1912),무형,0,
1308,2020-06-14 00:20:00,20.0,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형,0,
1309,2020-06-14 00:20:00,,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형,0,
1310,2020-06-14 00:40:00,20.0,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형,0,
1311,2020-06-14 00:40:00,,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형,0,
1312,2020-06-14 01:00:00,20.0,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형,0,
1313,2020-06-14 01:00:00,,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형,0,
1314,2020-06-14 01:20:00,20.0,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,875858.7022952836
1315,2020-06-14 01:40:00,15.666666666666666,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,2203043.8182679117
1316,2020-06-14 02:00:00,20.0,100799,202363,래쉬톡 원터치 속눈썹,이미용,59900,2337733.097832946
1317,2020-06-14 06:20:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,11023344.399781281
1318,2020-06-14 06:40:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,5064603.305746469
1319,2020-06-14 07:00:00,20.0,100416,201316,코몽트 남성 반팔 티셔츠 8종(시즌2),의류,39900,6817460.159506253
1320,2020-06-14 07:20:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,7886168.647624262
1321,2020-06-14 07:40:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,9072579.391779594
1322,2020-06-14 08:00:00,20.0,100638,201956,램프쿡 자동회전냄비,주방,109000,11430543.843829695
1323,2020-06-14 08:20:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,16982817.730047643
1324,2020-06-14 08:40:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,6519136.797479018
1325,2020-06-14 09:00:00,20.0,100357,201145,마르엘라로사티SS와이드팬츠,의류,49900,9546065.848753413
1326,2020-06-14 09:20:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,6989767.522457648
1327,2020-06-14 09:20:00,,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,5416725.871934151
1328,2020-06-14 09:20:00,,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,5061721.500407756
1329,2020-06-14 09:40:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,11161306.531463375
1330,2020-06-14 09:40:00,,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,7902321.61032631
1331,2020-06-14 09:40:00,,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,7577626.272826792
1332,2020-06-14 10:00:00,20.0,100205,200722,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구,548000,16878189.19818971
1333,2020-06-14 10:00:00,,100205,200725,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구,598000,13358151.658476925
1334,2020-06-14 10:00:00,,100205,200728,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구,648000,10504043.896337258
1335,2020-06-14 10:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1271878.254536293
1336,2020-06-14 10:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,3078192.621046972
1337,2020-06-14 11:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,3601979.6726052496
1338,2020-06-14 11:20:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,2654420.158242293
1339,2020-06-14 11:20:00,,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,2529866.9586906014
1340,2020-06-14 11:20:00,,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,2533863.7906370275
1341,2020-06-14 11:20:00,,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,4314026.179448484
1342,2020-06-14 11:40:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,4829249.490560791
1343,2020-06-14 11:40:00,,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,4614223.196979373
1344,2020-06-14 11:40:00,,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,4638887.057394311
1345,2020-06-14 11:40:00,,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,7768969.767025023
1346,2020-06-14 12:00:00,20.0,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전,749000,5881138.350179428
1347,2020-06-14 12:00:00,,100068,200185,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전,849000,5509696.590889957
1348,2020-06-14 12:00:00,,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전,899000,5547657.518912989
1349,2020-06-14 12:00:00,,100068,200180,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전,969000,13033549.179052705
1350,2020-06-14 12:20:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,6037008.593123648
1351,2020-06-14 12:20:00,,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,6522950.709027292
1352,2020-06-14 12:40:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,16044915.133612446
1353,2020-06-14 12:40:00,,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,15319294.91035576
1354,2020-06-14 13:00:00,20.0,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방,218000,24312959.36950831
1355,2020-06-14 13:00:00,,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방,208000,24050140.984963704
1356,2020-06-14 13:20:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,5026143.301775276
1357,2020-06-14 13:40:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,6963509.893221415
1358,2020-06-14 14:00:00,20.0,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품,139000,11195871.634087177
1359,2020-06-14 14:20:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,6647887.313953847
1360,2020-06-14 14:20:00,,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,6872638.91973423
1361,2020-06-14 14:20:00,,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,6544934.65475198
1362,2020-06-14 14:20:00,,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,7179230.543152937
1363,2020-06-14 14:20:00,,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,6658627.136796732
1364,2020-06-14 14:20:00,,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,6865178.560396811
1365,2020-06-14 14:40:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,9965422.952116024
1366,2020-06-14 14:40:00,,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,10316874.775555205
1367,2020-06-14 14:40:00,,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,9736102.568749653
1368,2020-06-14 14:40:00,,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,8484698.210199594
1369,2020-06-14 14:40:00,,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,7912768.308637926
1370,2020-06-14 14:40:00,,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,9335590.947091838
1371,2020-06-14 15:00:00,20.0,100575,201699,무이자 삼성 UHDTV 75형  / KU75UT7000FXKR,가전,2230000,12735886.411361493
1372,2020-06-14 15:00:00,,100575,201752,일시불 삼성 UHDTV 75형  KU75UT7000FXKR + 삼성 사운드바HW-T450,가전,2100000,12882790.533583421
1373,2020-06-14 15:00:00,,100575,201698,무이자 삼성 UHDTV 65형 KU65UT7000FXKR,가전,1590000,12173042.997006288
1374,2020-06-14 15:00:00,,100575,201751,일시불 삼성 UHDTV 65형 KU65UT7000FXKR+삼성 사운드 바 / HW-T450,가전,1500000,13099477.106330622
1375,2020-06-14 15:00:00,,100575,201697,무이자 삼성 UHDTV 55형 KU55UT7000FXKR+사운드바HW-T450,가전,1170000,11469184.674424496
1376,2020-06-14 15:00:00,,100575,201750,일시불 삼성 UHDTV 55형  KU55UT7000FXKR),가전,1100000,14758030.883567402
1377,2020-06-14 15:20:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,4277022.251912281
1378,2020-06-14 15:40:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,4953310.20531638
1379,2020-06-14 16:00:00,20.0,100523,201591,현대어찬 손질갈치 14팩,농수축,37900,6154585.523942734
1380,2020-06-14 16:20:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,4923704.474218941
1381,2020-06-14 16:20:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,4923704.474218941
1382,2020-06-14 16:40:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,5225636.855033554
1383,2020-06-14 16:40:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,5225636.855033554
1384,2020-06-14 17:00:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,7248373.201988179
1385,2020-06-14 17:00:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,7248373.201988179
1386,2020-06-14 17:20:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,6169823.99095137
1387,2020-06-14 17:20:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,6169823.99095137
1388,2020-06-14 17:40:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,5767968.553366075
1389,2020-06-14 17:40:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,5767968.553366075
1390,2020-06-14 18:00:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,8100421.244129307
1391,2020-06-14 18:00:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,8100421.244129307
1392,2020-06-14 18:20:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,6771426.169666677
1393,2020-06-14 18:40:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,9024043.37436235
1394,2020-06-14 19:00:00,20.0,100150,200425,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,16945361.78257759
1395,2020-06-14 19:20:00,30.0,100037,200092,프라다 숄더 버킷백,잡화,990000,11859105.156745132
1396,2020-06-14 19:20:00,,100037,200079,프라다 레터링 카메라백,잡화,1090000,10803442.54391152
1397,2020-06-14 19:20:00,,100037,200083,프라다 비텔로 삼각로고 크로스백,잡화,1190000,13113418.015931604
1398,2020-06-14 19:20:00,,100037,200099,프라다 테스토 삼각로고 크로스백,잡화,790000,9512517.555844733
1399,2020-06-14 19:20:00,,100036,200067,구찌 마이크로씨마 투웨이백,잡화,1790000,9273172.200014373
1400,2020-06-14 19:20:00,,100036,200064,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,750000,5111419.812282185
1401,2020-06-14 19:20:00,,100038,200060,구찌 더블G 오버 선글라스,잡화,458000,4930339.508764654
1402,2020-06-14 19:20:00,,100037,200059,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,158000,11305000.55807618
1403,2020-06-14 19:50:00,30.0,100037,200092,프라다 숄더 버킷백,잡화,990000,20067300.539627396
1404,2020-06-14 19:50:00,,100037,200079,프라다 레터링 카메라백,잡화,1090000,17729659.029436655
1405,2020-06-14 19:50:00,,100037,200083,프라다 비텔로 삼각로고 크로스백,잡화,1190000,18484086.325960714
1406,2020-06-14 19:50:00,,100037,200099,프라다 테스토 삼각로고 크로스백,잡화,790000,15232337.890596414
1407,2020-06-14 19:50:00,,100036,200067,구찌 마이크로씨마 투웨이백,잡화,1790000,15202018.15136474
1408,2020-06-14 19:50:00,,100036,200064,구찌 마이크로 씨마 GG플랩 2단 장지갑,잡화,750000,9838062.57533821
1409,2020-06-14 19:50:00,,100038,200060,구찌 더블G 오버 선글라스,잡화,458000,10463826.472037936
1410,2020-06-14 19:50:00,,100037,200059,구찌 NEW 럭셔리스타 선글라스 GG0232SK,잡화,158000,21769777.535257604
1411,2020-06-14 20:20:00,20.0,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,4735979.104361677
1412,2020-06-14 20:20:00,,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,4180063.2086984795
1413,2020-06-14 20:20:00,,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,3940958.2199940854
1414,2020-06-14 20:20:00,,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,8274294.72471164
1415,2020-06-14 20:20:00,,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,7213727.582639574
1416,2020-06-14 20:20:00,,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6019594.762707026
1417,2020-06-14 20:40:00,20.0,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,5805064.692396689
1418,2020-06-14 20:40:00,,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,5579922.320793692
1419,2020-06-14 20:40:00,,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,5258257.122103838
1420,2020-06-14 20:40:00,,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,9980354.472879685
1421,2020-06-14 20:40:00,,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,7793306.1093181595
1422,2020-06-14 20:40:00,,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6477392.249037883
1423,2020-06-14 21:00:00,20.0,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,8116647.252487259
1424,2020-06-14 21:00:00,,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,7741229.45912411
1425,2020-06-14 21:00:00,,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,6791588.245291685
1426,2020-06-14 21:00:00,,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,16851428.22133177
1427,2020-06-14 21:00:00,,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,13899048.898140373
1428,2020-06-14 21:00:00,,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,11244108.392835736
1429,2020-06-14 21:20:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,9501737.568124393
1430,2020-06-14 21:20:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,10056116.0377393
1431,2020-06-14 21:40:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,12106878.87859129
1432,2020-06-14 21:40:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,15806335.308353154
1433,2020-06-14 22:00:00,20.0,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전,1499000,17609035.503478102
1434,2020-06-14 22:00:00,,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전,1359000,19260822.285605673
1435,2020-06-14 22:20:00,20.0,100592,201810,신일 이동식에어컨,생활용품,399000,2606644.1717001935
1436,2020-06-14 22:40:00,20.0,100592,201810,신일 이동식에어컨,생활용품,399000,5372614.644993278
1437,2020-06-14 23:00:00,20.0,100592,201810,신일 이동식에어컨,생활용품,399000,15179221.802005166
1438,2020-06-14 23:20:00,20.0,100733,202149,해피한 2020 자유숙박권,무형,0,
1439,2020-06-14 23:40:00,20.0,100733,202149,해피한 2020 자유숙박권,무형,0,
1440,2020-06-15 00:00:00,20.0,100733,202149,해피한 2020 자유숙박권,무형,0,
1441,2020-06-15 00:20:00,20.0,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,4326799.482640318
1442,2020-06-15 00:40:00,20.0,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,4011130.0404536873
1443,2020-06-15 01:00:00,20.0,100035,200057,임화자의 명인육포 15g x 40봉,농수축,39900,3892261.8099021288
1444,2020-06-15 01:20:00,20.0,100661,201990,"프리드450상조서비스(2,선풍기)",무형,0,
1445,2020-06-15 01:40:00,15.666666666666666,100661,201990,"프리드450상조서비스(2,선풍기)",무형,0,
1446,2020-06-15 06:20:00,20.0,100197,200668,오델로 여성 모자 3종,잡화,29900,2668021.5647828816
1447,2020-06-15 06:40:00,20.0,100197,200668,오델로 여성 모자 3종,잡화,29900,3791730.574628814
1448,2020-06-15 07:00:00,20.0,100197,200668,오델로 여성 모자 3종,잡화,29900,4084630.3808176266
1449,2020-06-15 07:20:00,20.0,100262,200876,더블모 어성초 샴푸,이미용,59800,1202300.086155466
1450,2020-06-15 07:40:00,20.0,100262,200876,더블모 어성초 샴푸,이미용,59800,3130657.8090115096
1451,2020-06-15 08:00:00,20.0,100262,200876,더블모 어성초 샴푸,이미용,59800,4238923.259122488
1452,2020-06-15 08:20:00,20.0,100778,202275,루시헨느 글리터 레이스 브라탑 4종,속옷,79900,11705914.769599242
1453,2020-06-15 08:40:00,20.0,100778,202275,루시헨느 글리터 레이스 브라탑 4종,속옷,79900,8831178.171848893
1454,2020-06-15 09:00:00,20.0,100778,202275,루시헨느 글리터 레이스 브라탑 4종,속옷,79900,11873710.229493838
1455,2020-06-15 09:20:00,20.0,100544,201629,주원산 싸먹는 오리 슬라이스 13팩,농수축,30900,3391633.508906967
1456,2020-06-15 09:40:00,20.0,100544,201629,주원산 싸먹는 오리 슬라이스 13팩,농수축,30900,3046574.291232555
1457,2020-06-15 10:00:00,20.0,100544,201629,주원산 싸먹는 오리 슬라이스 13팩,농수축,30900,4346928.990632775
1458,2020-06-15 10:20:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,4899299.188532194
1459,2020-06-15 10:40:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,4709650.953699733
1460,2020-06-15 11:00:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,5680301.405750741
1461,2020-06-15 11:20:00,20.0,100804,202368,에버홈 글라스텐 다지기,주방,59800,5245530.028977239
1462,2020-06-15 11:40:00,20.0,100804,202368,에버홈 글라스텐 다지기,주방,59800,4773476.332462141
1463,2020-06-15 12:00:00,20.0,100804,202368,에버홈 글라스텐 다지기,주방,59800,6728320.230160497
1464,2020-06-15 12:20:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,4728236.412116885
1465,2020-06-15 12:20:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,5356156.465542246
1466,2020-06-15 12:20:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,3416999.8858310943
1467,2020-06-15 12:20:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,5243795.6043697195
1468,2020-06-15 12:40:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,9410319.599612817
1469,2020-06-15 12:40:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,6332535.449173486
1470,2020-06-15 12:40:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,2572192.456698437
1471,2020-06-15 12:40:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,4447186.146341422
1472,2020-06-15 13:00:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,12402411.269610073
1473,2020-06-15 13:00:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,10655647.95512538
1474,2020-06-15 13:00:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,3519681.8572905194
1475,2020-06-15 13:00:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,5764175.568054145
1476,2020-06-15 13:20:00,20.0,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,369000,2037004.5166780094
1477,2020-06-15 13:40:00,20.0,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,369000,3732294.9799216376
1478,2020-06-15 14:00:00,20.0,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품,369000,6490464.342468259
1479,2020-06-15 14:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,679667.1638248789
1480,2020-06-15 14:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1469444.2335883863
1481,2020-06-15 15:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,2092067.3087795004
1482,2020-06-15 15:20:00,20.0,100100,200280,락앤락 비스프리 온더테이블 밀폐용기세트,주방,64800,5463401.425378435
1483,2020-06-15 15:40:00,20.0,100100,200280,락앤락 비스프리 온더테이블 밀폐용기세트,주방,64800,5130333.866437554
1484,2020-06-15 16:00:00,20.0,100100,200280,락앤락 비스프리 온더테이블 밀폐용기세트,주방,64800,6921188.590958908
1485,2020-06-15 16:20:00,20.0,100361,201148,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,40900,4417389.38573985
1486,2020-06-15 16:40:00,20.0,100361,201148,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,40900,4219283.419341968
1487,2020-06-15 17:00:00,20.0,100361,201148,맛의명가 반야월 뒷고기 2kg + 돈볼로스 1kg,농수축,40900,6176931.481772003
1488,2020-06-15 17:20:00,20.0,100548,201636,완도한입활전복 1.2kg,농수축,29900,5780449.575168503
